timestamp_s,frame_fresh,course,episode_id,teacher_phase,command_source,last_gate_passed,next_gate_index,mode,confidence,bearing_h_rad,bearing_v_rad,distance_m,pixel_x,pixel_y,apparent_size_px,gate_age_s,body_forward_elevation_rad,body_vx_m_s,body_vy_m_s,body_vz_m_s,prev_roll_rate_rad_s,prev_pitch_rate_rad_s,prev_yaw_rate_rad_s,prev_thrust_norm,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,thrust_norm,teacher_roll_rate_rad_s,teacher_pitch_rate_rad_s,teacher_yaw_rate_rad_s,teacher_thrust_norm,teacher_target_x_m,teacher_target_y_m,teacher_target_z_m,teacher_next_gate_index,teacher_next_gate_x_m,teacher_next_gate_y_m,teacher_next_gate_z_m,teacher_next_gate_yaw_deg,teacher_heading_rate_rad_s,teacher_world_vx_m_s,teacher_world_vy_m_s,teacher_world_vz_m_s,teacher_world_ax_m_s2,teacher_world_ay_m_s2,teacher_world_az_m_s2,world_x_m,world_y_m,world_z_m,world_yaw_rad
-0.240000,1,circular_arc,circular_arc:launch,launch,teacher,-1,0,detected,0.980000,-0.004852,-0.327433,9.660141,318.447,288.691,89.440,0.000000,0.000000,0.680435,0.198265,0.250000,0.042242,-0.066957,-0.013870,0.701969,0.042991,-0.069130,-0.005579,0.701514,0.042991,-0.069130,-0.005579,0.701514,5.002769,-0.083149,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.000000,0.669562,0.232350,0.250000,0.149809,0.007570,-0.550000,0.352174,-0.440588,1.591043,0.050487
-0.200000,1,circular_arc,circular_arc:launch,launch,teacher,-1,0,detected,0.980000,-0.000093,-0.333961,9.637647,319.970,291.026,89.648,0.000000,0.000000,0.704348,0.179797,0.200000,0.042991,-0.069130,-0.005579,0.701514,0.039934,-0.071304,-0.000107,0.701057,0.039934,-0.071304,-0.000107,0.701057,5.002769,-0.083149,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.000000,0.696268,0.208910,0.200000,0.149870,0.006233,-0.550000,0.371739,-0.399548,1.654435,0.041567
-0.160000,1,circular_arc,circular_arc:launch,launch,teacher,-1,0,detected,0.980000,0.002341,-0.340519,9.614673,320.749,293.383,89.863,0.000000,0.000000,0.728261,0.147994,0.150000,0.039934,-0.071304,-0.000107,0.701057,0.033403,-0.073478,0.002693,0.700598,0.033403,-0.073478,0.002693,0.700598,5.002769,-0.083149,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.000000,0.723175,0.171126,0.150000,0.149924,0.004780,-0.550000,0.391304,-0.328876,1.717826,0.031872
-0.120000,1,circular_arc,circular_arc:launch,launch,teacher,-1,0,detected,0.980000,0.002795,-0.347108,9.591999,320.894,295.761,90.075,0.000000,0.000000,0.752174,0.105216,0.100000,0.033403,-0.073478,0.002693,0.700598,0.023996,-0.075652,0.003214,0.700137,0.023996,-0.075652,0.003214,0.700137,5.002769,-0.083149,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.000000,0.749728,0.121425,0.100000,0.149965,0.003237,-0.550000,0.410870,-0.233813,1.781217,0.021584
-0.080000,1,circular_arc,circular_arc:launch,launch,teacher,-1,0,detected,0.980000,0.001793,-0.349066,9.570335,320.574,296.470,90.279,0.000000,0.000000,0.776087,0.054634,0.050000,0.023996,-0.075652,0.003214,0.700137,0.012535,-0.077826,0.002062,0.700000,0.012535,-0.077826,0.002062,0.700000,5.002769,-0.083149,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.000000,0.775446,0.063085,0.050000,0.149991,0.001634,-0.550000,0.430435,-0.121409,1.800000,0.010893
-0.040000,1,circular_arc,circular_arc:launch,launch,teacher,-1,0,detected,0.980000,0.000000,-0.349066,9.550000,320.000,296.470,90.471,0.000000,0.000000,0.800000,0.000000,0.000000,0.012535,-0.077826,0.002062,0.700000,0.000000,-0.080000,0.000000,0.700000,0.000000,-0.080000,0.000000,0.700000,5.002769,-0.083149,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.000000,0.800000,0.000000,0.000000,0.150000,0.000000,-0.550000,0.450000,-0.000000,1.800000,0.000000
0.576074,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.870496,-0.129504,-0.345833,6.563479,278.325,295.300,131.638,0.000000,0.000000,5.992766,-0.397079,0.021605,0.000000,0.000000,0.000000,0.550000,-0.211157,-0.045000,-0.360693,0.610941,-0.211157,-0.045000,-0.360693,0.610941,5.892047,-0.094836,1.800000,0,10.000000,0.000000,1.800000,0.000000,-0.028000,6.004685,-0.121123,0.021605,-0.007162,-0.283642,0.005304,3.459429,0.547477,1.778783,0.045994
0.594593,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.875322,-0.124678,-0.345899,6.451165,279.895,295.324,133.929,0.000000,0.000000,5.992459,-0.401219,0.021080,-0.211157,-0.045000,-0.360693,0.610941,-0.201791,-0.045000,-0.347004,0.610897,-0.201791,-0.045000,-0.347004,0.610897,6.003189,-0.095787,1.800000,0,10.000000,0.000000,1.800000,0.000000,-0.024209,6.004244,-0.139980,0.021080,-0.007427,-0.256581,0.005108,3.570088,0.522827,1.779568,0.043545
0.613111,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.880181,-0.119819,-0.345967,6.338915,281.474,295.349,136.301,0.000000,0.000000,5.992194,-0.405362,0.020555,-0.201791,-0.045000,-0.347004,0.610897,-0.192414,-0.045000,-0.333276,0.610852,-0.192414,-0.045000,-0.333276,0.610852,6.114328,-0.096608,1.800000,0,10.000000,0.000000,1.800000,0.000000,-0.020418,6.003797,-0.158541,0.020555,-0.007680,-0.229521,0.004911,3.680723,0.498189,1.780354,0.041145
0.631630,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.885078,-0.114922,-0.346037,6.226727,283.062,295.374,138.757,0.000000,0.000000,5.991973,-0.409508,0.020030,-0.192414,-0.045000,-0.333276,0.610852,-0.183028,-0.045000,-0.319511,0.610808,-0.183028,-0.045000,-0.319511,0.610808,6.225462,-0.097291,1.800000,0,10.000000,0.000000,1.800000,0.000000,-0.016626,6.003347,-0.176806,0.020030,-0.007922,-0.202461,0.004715,3.791336,0.473568,1.781140,0.038794
0.650148,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.890016,-0.109984,-0.346110,6.114600,284.662,295.400,141.301,0.000000,0.000000,5.991794,-0.413656,0.019505,-0.183028,-0.045000,-0.319511,0.610808,-0.173632,-0.045000,-0.305711,0.610763,-0.173632,-0.045000,-0.305711,0.610763,6.336591,-0.097832,1.800000,0,10.000000,0.000000,1.800000,0.000000,-0.012835,6.002897,-0.194776,0.019505,-0.008156,-0.175401,0.004519,3.901932,0.448970,1.781926,0.036492
0.668667,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.894998,-0.105002,-0.346186,6.002535,286.275,295.428,143.939,0.000000,0.000000,5.991659,-0.417807,0.018980,-0.173632,-0.045000,-0.305711,0.610763,-0.164226,-0.143850,-0.291876,0.610719,-0.164226,-0.143850,-0.291876,0.610719,6.447715,-0.098225,1.800000,0,10.000000,0.000000,1.800000,0.000000,-0.009044,6.002450,-0.212451,0.018980,-0.008382,-0.148341,0.004322,4.012512,0.424398,1.782712,0.034240
0.687185,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.900029,-0.099971,-0.346264,5.890530,287.902,295.456,146.676,0.000000,0.000000,5.991568,-0.421961,0.018454,-0.164226,-0.143850,-0.291876,0.610719,-0.154812,-0.143848,-0.278009,0.610674,-0.154812,-0.143848,-0.278009,0.610674,6.558834,-0.098465,1.800000,0,10.000000,0.000000,1.800000,0.000000,-0.005252,6.002009,-0.229830,0.018454,-0.008603,-0.121281,0.004126,4.123080,0.399860,1.783498,0.032036
0.705704,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.905115,-0.094885,-0.346346,5.778586,289.545,295.486,149.518,0.000000,0.000000,5.991520,-0.426116,0.017929,-0.154812,-0.143848,-0.278009,0.610674,-0.146992,-0.143847,-0.272572,0.610630,-0.146992,-0.143847,-0.272572,0.610630,6.558834,-0.098465,1.800000,0,10.000000,0.000000,1.800000,0.000000,-0.001460,6.001576,-0.246914,0.017929,-0.008820,-0.094222,0.003929,4.233639,0.375361,1.784283,0.029882
0.724222,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.910259,-0.089741,-0.346431,5.666702,291.206,295.517,152.470,0.000000,0.000000,5.991516,-0.430274,0.017404,-0.146992,-0.143847,-0.272572,0.610630,-0.137496,-0.143847,-0.258294,0.610585,-0.137496,-0.143847,-0.258294,0.610585,6.669948,-0.098547,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.002333,6.001155,-0.263703,0.017404,-0.009035,-0.067162,0.003733,4.344193,0.350905,1.785069,0.027777
0.742741,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.915468,-0.084532,-0.346519,5.554878,292.885,295.549,155.539,0.000000,0.000000,5.991557,-0.434434,0.016879,-0.137496,-0.143847,-0.258294,0.610585,-0.127990,-0.143848,-0.243984,0.610541,-0.127990,-0.143848,-0.243984,0.610541,6.781056,-0.098464,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.006126,6.000748,-0.280197,0.016879,-0.009250,-0.040102,0.003536,4.454744,0.326498,1.785855,0.025721
0.761259,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.920747,-0.079253,-0.346612,5.443114,294.586,295.582,158.733,0.000000,0.000000,5.991642,-0.438595,0.016354,-0.127990,-0.143848,-0.243984,0.610541,-0.118477,-0.143850,-0.229643,0.610496,-0.118477,-0.143850,-0.229643,0.610496,6.892159,-0.098211,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.009919,6.000358,-0.296395,0.016354,-0.009465,-0.013042,0.003340,4.565295,0.302146,1.786641,0.023715
0.779778,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.926102,-0.073898,-0.346708,5.331411,296.310,295.617,162.058,0.000000,0.000000,5.991774,-0.442758,0.015829,-0.118477,-0.143850,-0.229643,0.610496,-0.108957,-0.143852,-0.215272,0.610452,-0.108957,-0.143852,-0.215272,0.610452,7.003256,-0.097783,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.013712,5.999988,-0.312298,0.015829,-0.009684,0.014017,0.003143,4.675849,0.277854,1.787427,0.021757
0.798296,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.931542,-0.068458,-0.346808,5.219769,298.059,295.653,165.525,0.000000,0.000000,5.991951,-0.446923,0.015303,-0.108957,-0.143852,-0.215272,0.610452,-0.099429,-0.143855,-0.200874,0.610407,-0.099429,-0.143855,-0.200874,0.610407,7.114347,-0.097174,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.017507,5.999641,-0.327907,0.015303,-0.009906,0.041078,0.002947,4.786410,0.253627,1.788213,0.019849
0.816815,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.937072,-0.062928,-0.346912,5.108188,299.836,295.691,169.140,0.000000,0.000000,5.992174,-0.451089,0.014778,-0.099429,-0.143855,-0.200874,0.610407,-0.089894,-0.143859,-0.186449,0.610363,-0.089894,-0.143859,-0.186449,0.610363,7.225431,-0.096380,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.021301,5.999319,-0.343220,0.014778,-0.010135,0.068138,0.002750,4.896981,0.229471,1.788998,0.017990
0.835333,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.942702,-0.057298,-0.347021,4.996669,301.644,295.730,172.915,0.000000,0.000000,5.992445,-0.455256,0.014253,-0.089894,-0.143859,-0.186449,0.610363,-0.080354,-0.143864,-0.172001,0.610318,-0.080354,-0.143864,-0.172001,0.610318,7.336510,-0.095393,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.025096,5.999027,-0.358238,0.014253,-0.010371,0.095198,0.002554,5.007564,0.205392,1.789784,0.016181
0.853852,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.948440,-0.051560,-0.347136,4.885215,303.486,295.771,176.860,0.000000,0.000000,5.992763,-0.459424,0.013728,-0.080354,-0.143864,-0.172001,0.610318,-0.070808,-0.143870,-0.157529,0.610274,-0.070808,-0.143870,-0.157529,0.610274,7.447581,-0.094210,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.028892,5.998765,-0.372961,0.013728,-0.010617,0.122259,0.002357,5.118163,0.181394,1.790570,0.014420
0.872370,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.954296,-0.045704,-0.347255,4.773825,305.364,295.815,180.987,0.000000,0.000000,5.993130,-0.463593,0.013203,-0.070808,-0.143870,-0.157529,0.610274,-0.061256,-0.143876,-0.143037,0.610229,-0.061256,-0.143876,-0.143037,0.610229,7.558646,-0.092824,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.032688,5.998538,-0.387389,0.013203,-0.010873,0.149320,0.002161,5.228782,0.157483,1.791356,0.012709
0.890889,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.960280,-0.039720,-0.347380,4.662501,307.283,295.860,185.308,0.000000,0.000000,5.993546,-0.467763,0.012678,-0.061256,-0.143876,-0.143037,0.610229,-0.051700,-0.143884,-0.128526,0.610185,-0.051700,-0.143884,-0.128526,0.610185,7.669704,-0.091230,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.036485,5.998347,-0.401522,0.012678,-0.011142,0.176381,0.001965,5.339422,0.133665,1.792142,0.011048
0.909407,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.966406,-0.033594,-0.347512,4.551247,309.246,295.908,189.838,0.000000,0.000000,5.994011,-0.471933,0.012153,-0.051700,-0.143884,-0.128526,0.610185,-0.042139,-0.143892,-0.113998,0.610140,-0.042139,-0.143892,-0.113998,0.610140,7.780755,-0.089422,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.040282,5.998197,-0.415359,0.012153,-0.011425,0.203442,0.001768,5.450087,0.109945,1.792928,0.009435
0.927926,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.972684,-0.027316,-0.347650,4.440063,311.257,295.958,194.592,0.000000,0.000000,5.994528,-0.476104,0.011627,-0.042139,-0.143892,-0.113998,0.610140,-0.032575,-0.143901,-0.099454,0.610096,-0.032575,-0.143901,-0.099454,0.610096,7.891799,-0.087395,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.044080,5.998090,-0.428902,0.011627,-0.011725,0.230504,0.001572,5.560780,0.086328,1.793713,0.007872
0.946444,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.979130,-0.020870,-0.347795,4.328954,313.321,296.010,199.586,0.000000,0.000000,5.995096,-0.480275,0.011102,-0.032575,-0.143901,-0.099454,0.610096,-0.023007,-0.143912,-0.084897,0.610051,-0.023007,-0.143912,-0.084897,0.610051,8.002835,-0.085144,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.047879,5.998028,-0.442149,0.011102,-0.012041,0.257566,0.001375,5.671505,0.062820,1.794499,0.006358
0.964963,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.980000,-0.014241,-0.347948,4.217923,315.443,296.066,204.840,0.000000,0.000000,5.995716,-0.484445,0.010577,-0.023007,-0.143912,-0.084897,0.610051,-0.013437,-0.143923,-0.070329,0.610007,-0.013437,-0.143923,-0.070329,0.610007,8.113864,-0.082663,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.051678,5.998015,-0.455100,0.010577,-0.012377,0.284628,0.001179,5.782264,0.039426,1.795285,0.004893
0.983481,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.980000,-0.007411,-0.348109,4.106973,317.628,296.124,210.374,0.000000,0.000000,5.996390,-0.488616,0.010052,-0.013437,-0.143923,-0.070329,0.610007,-0.003864,-0.143935,-0.055752,0.609963,-0.003864,-0.143935,-0.055752,0.609963,8.224884,-0.079947,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.055478,5.998053,-0.467756,0.010052,-0.012733,0.311691,0.000982,5.893061,0.016152,1.796071,0.003478
1.002000,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.980000,-0.000362,-0.348279,3.996109,319.884,296.186,216.210,0.000000,0.000000,5.997118,-0.492786,0.009527,-0.003864,-0.143935,-0.055752,0.609963,0.005711,-0.143948,-0.041166,0.609918,0.005711,-0.143948,-0.041166,0.609918,8.335897,-0.076990,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.059279,5.998145,-0.480117,0.009527,-0.013112,0.338754,0.000786,6.003898,-0.006996,1.796857,0.002112
1.020519,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.980000,0.006929,-0.348459,3.885338,322.217,296.251,222.374,0.000000,0.000000,5.997901,-0.496955,0.009002,0.005711,-0.143948,-0.041166,0.609918,0.014858,-0.143962,-0.028836,0.609874,0.014858,-0.143962,-0.028836,0.609874,8.335897,-0.076990,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.063080,5.998295,-0.492182,0.009002,-0.013515,0.365817,0.000589,6.114779,-0.030014,1.797643,0.000796
1.039037,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.980000,0.014485,-0.348649,3.774664,324.636,296.320,228.895,0.000000,0.000000,5.998742,-0.501123,0.008476,0.014858,-0.143962,-0.028836,0.609874,0.024516,-0.143977,-0.013815,0.609829,0.024516,-0.143977,-0.013815,0.609829,8.446901,-0.073786,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.066881,5.998505,-0.503951,0.008476,-0.013943,0.392880,0.000393,6.225707,-0.052895,1.798428,-0.000471
1.057556,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.977667,0.022333,-0.348851,3.664096,327.148,296.393,235.802,0.000000,0.000000,5.999639,-0.505290,0.007951,0.024516,-0.143977,-0.013815,0.609829,0.034174,-0.143994,0.001209,0.609785,0.034174,-0.143994,0.001209,0.609785,8.557897,-0.070330,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.070684,5.998777,-0.515424,0.007951,-0.014399,0.419944,0.000196,6.336684,-0.075634,1.799214,-0.001689
1.076074,1,circular_arc,circular_arc:corridor:000,corridor,teacher,-1,0,detected,0.969498,0.030502,-0.349066,3.553643,329.764,296.470,243.131,0.000000,0.000000,6.000595,-0.509456,0.007426,0.034174,-0.143994,0.001209,0.609785,0.043832,-0.144011,0.016233,0.609740,0.043832,-0.144011,0.016233,0.609740,8.668885,-0.066618,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.074487,5.999115,-0.526601,0.007426,-0.014884,0.447008,0.000000,6.447715,-0.098225,1.800000,-0.002858
0.522519,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.975372,-0.024628,-0.334551,6.906028,312.117,291.238,125.108,0.000000,0.000000,6.068420,-1.032017,-0.046094,0.000000,0.000000,0.000000,0.550000,-0.123513,-0.145232,-0.309809,0.619632,-0.123513,-0.145232,-0.309809,0.619632,5.558594,-0.091247,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.018325,5.974657,-1.481304,-0.046094,-0.006969,-0.396070,0.025059,3.128653,0.683929,1.699763,-0.074579
0.541037,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.976199,-0.023801,-0.334856,6.792990,312.382,291.347,127.190,0.000000,0.000000,6.065059,-1.016816,-0.043087,-0.123513,-0.145232,-0.309809,0.619632,-0.117105,-0.145171,-0.298296,0.619230,-0.117105,-0.145171,-0.298296,0.619230,5.669749,-0.092560,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.020105,5.975170,-1.454715,-0.043087,-0.007229,-0.366618,0.024131,3.239302,0.654497,1.703476,-0.072707
0.559556,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.977069,-0.022931,-0.335171,6.680041,312.661,291.460,129.341,0.000000,0.000000,6.061763,-1.001608,-0.040081,-0.117105,-0.145171,-0.298296,0.619230,-0.110684,-0.145112,-0.286720,0.618828,-0.110684,-0.145112,-0.286720,0.618828,5.780900,-0.093758,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.021885,5.975741,-1.427832,-0.040081,-0.007470,-0.337167,0.023203,3.349915,0.625060,1.707188,-0.070786
0.578074,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.977986,-0.022014,-0.335498,6.567179,312.954,291.577,131.563,0.000000,0.000000,6.058533,-0.986391,-0.037074,-0.110684,-0.145112,-0.286720,0.618828,-0.104251,-0.145054,-0.275084,0.618426,-0.104251,-0.145054,-0.275084,0.618426,5.892047,-0.094836,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.023665,5.976367,-1.400655,-0.037074,-0.007695,-0.307716,0.022275,3.460494,0.595625,1.710901,-0.068817
0.596593,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.978955,-0.021045,-0.335836,6.454404,313.264,291.699,133.862,0.000000,0.000000,6.055369,-0.971166,-0.034068,-0.104251,-0.145054,-0.275084,0.618426,-0.097805,-0.144997,-0.263389,0.618023,-0.097805,-0.144997,-0.263389,0.618023,6.003189,-0.095787,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.025445,5.977042,-1.373183,-0.034068,-0.007905,-0.278265,0.021347,3.571045,0.566195,1.714613,-0.066797
0.615111,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.979979,-0.020021,-0.336187,6.341716,313.592,291.825,136.241,0.000000,0.000000,6.052271,-0.955934,-0.031061,-0.097805,-0.144997,-0.263389,0.618023,-0.091348,-0.144941,-0.251636,0.617621,-0.091348,-0.144941,-0.251636,0.617621,6.114328,-0.096608,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.027226,5.977762,-1.345417,-0.031061,-0.008103,-0.248815,0.020419,3.681569,0.536777,1.718326,-0.064729
0.633630,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.980000,-0.018937,-0.336550,6.229115,313.939,291.955,138.703,0.000000,0.000000,6.049238,-0.940694,-0.028055,-0.091348,-0.144941,-0.251636,0.617621,-0.084880,-0.144886,-0.239829,0.617219,-0.084880,-0.144886,-0.239829,0.617219,6.225462,-0.097291,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.029006,5.978525,-1.317356,-0.028055,-0.008290,-0.219364,0.019490,3.792072,0.507376,1.722038,-0.062612
0.652148,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.980000,-0.017788,-0.336927,6.116601,314.307,292.090,141.255,0.000000,0.000000,6.046272,-0.925446,-0.025048,-0.084880,-0.144886,-0.239829,0.617219,-0.078400,-0.144833,-0.227968,0.616817,-0.078400,-0.144833,-0.227968,0.616817,6.336591,-0.097832,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.030787,5.979326,-1.289001,-0.025048,-0.008468,-0.189914,0.018562,3.902557,0.477997,1.725750,-0.060445
0.670667,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.980000,-0.016568,-0.337318,6.004173,314.698,292.231,143.900,0.000000,0.000000,6.043373,-0.910192,-0.022041,-0.078400,-0.144833,-0.227968,0.616817,-0.071910,-0.144781,-0.216056,0.616414,-0.071910,-0.144781,-0.216056,0.616414,6.447715,-0.098225,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.032567,5.980160,-1.260351,-0.022041,-0.008640,-0.160464,0.017634,4.013028,0.448645,1.729463,-0.058229
0.689185,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.980000,-0.015271,-0.337724,5.891833,315.113,292.377,146.644,0.000000,0.000000,6.040540,-0.894930,-0.019035,-0.071910,-0.144781,-0.216056,0.616414,-0.065410,-0.144730,-0.204096,0.616012,-0.065410,-0.144730,-0.204096,0.616012,6.558834,-0.098465,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.034348,5.981025,-1.231406,-0.019035,-0.008807,-0.131014,0.016706,4.123488,0.419327,1.733175,-0.055964
0.707704,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.980000,-0.013892,-0.338146,5.779580,315.554,292.529,149.492,0.000000,0.000000,6.037773,-0.879661,-0.016028,-0.065410,-0.144730,-0.204096,0.616012,-0.058901,-0.144680,-0.192089,0.615610,-0.058901,-0.144680,-0.192089,0.615610,6.669948,-0.098547,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.036130,5.981915,-1.202166,-0.016028,-0.008972,-0.101565,0.015778,4.233942,0.390047,1.736888,-0.053650
0.726222,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.980000,-0.012424,-0.338585,5.667416,316.024,292.687,152.450,0.000000,0.000000,6.035075,-0.864385,-0.013022,-0.058901,-0.144680,-0.192089,0.615610,-0.053952,-0.144631,-0.188319,0.615208,-0.053952,-0.144631,-0.188319,0.615208,6.669948,-0.098547,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.037911,5.982827,-1.172631,-0.013022,-0.009135,-0.072115,0.014850,4.344393,0.360811,1.740600,-0.051287
0.744741,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.980000,-0.010859,-0.339042,5.555342,316.525,292.851,155.526,0.000000,0.000000,6.032443,-0.849103,-0.010015,-0.053952,-0.144631,-0.188319,0.615208,-0.047343,-0.144584,-0.175795,0.614806,-0.047343,-0.144584,-0.175795,0.614806,6.781056,-0.098464,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.039693,5.983758,-1.142800,-0.010015,-0.009300,-0.042665,0.013922,4.454845,0.331623,1.744313,-0.048874
0.763259,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.980000,-0.009190,-0.339517,5.443359,317.059,293.022,158.726,0.000000,0.000000,6.029880,-0.833814,-0.007009,-0.047343,-0.144584,-0.175795,0.614806,-0.040726,-0.144538,-0.163226,0.614403,-0.040726,-0.144538,-0.163226,0.614403,6.892159,-0.098211,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.041476,5.984702,-1.112675,-0.007009,-0.009469,-0.013215,0.012994,4.565301,0.302491,1.748025,-0.046412
0.781778,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.980000,-0.007407,-0.340013,5.331468,317.630,293.201,162.057,0.000000,0.000000,6.027386,-0.818518,-0.004002,-0.040726,-0.144538,-0.163226,0.614403,-0.034100,-0.144493,-0.150615,0.614001,-0.034100,-0.144493,-0.150615,0.614001,7.003256,-0.097783,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.043259,5.985656,-1.082253,-0.004002,-0.009642,0.016235,0.012066,4.675767,0.273418,1.751738,-0.043901
0.800296,1,circular_arc,circular_arc:corridor:001,corridor,teacher,-1,0,detected,0.980000,-0.005503,-0.340531,5.219671,318.239,293.387,165.528,0.000000,0.000000,6.024960,-0.803217,-0.000996,-0.034100,-0.144493,-0.150615,0.614001,-0.027466,-0.144449,-0.137966,0.613599,-0.027466,-0.144449,-0.137966,0.613599,7.114347,-0.097174,1.800000,0,10.000000,0.000000,1.800000,0.000000,0.045042,5.986617,-1.051536,-0.000996,-0.009823,0.045686,0.011137,4.786244,0.244411,1.755450,-0.041341
